id,japanese,english,words,difficulty,jlpt_level,domain,created_at,grammar_points
8a7d9f0c-5300-4567-a964-c4711c5a1656,ホームランが出ました。,There was a home run.,"[{""word"":""出"",""meaning"":""come out"",""furigana"":""で""},{""word"":""ホームラン"",""meaning"":""home run"",""furigana"":""ホームラン""}]",1,N4,Sports & Fitness: Baseball,2026-05-13 22:56:29.795977+00,[]
21d45af6-f746-4dbf-b609-e05b128bf988,阪神ファンです。,I'm a Hanshin fan.,"[{""word"":""阪神"",""meaning"":""Hanshin"",""furigana"":""はんしん""},{""word"":""ファン"",""meaning"":""fan"",""furigana"":""ファン""}]",1,N4,Sports & Fitness: Baseball,2026-05-13 22:56:29.795977+00,[]
4db05156-3f5a-4582-bf9e-1fd73ba70c3d,子供の野球を見に行きました。,I went to see the kids' baseball.,"[{""word"":""子供"",""meaning"":""child"",""furigana"":""こども""},{""word"":""野球"",""meaning"":""baseball"",""furigana"":""やきゅう""},{""word"":""見"",""meaning"":""see"",""furigana"":""み""},{""word"":""行"",""meaning"":""go"",""furigana"":""こう""}]",1,N4,Sports & Fitness: Baseball,2026-05-13 22:56:29.795977+00,[]
6b5f96e0-0166-4d79-ac59-787bfe47260a,一点差で勝ちました。,We won by one point.,"[{""word"":""一点差"",""meaning"":""one-point difference"",""furigana"":""いってんさ""},{""word"":""勝"",""meaning"":""win"",""furigana"":""しょう""}]",1,N4,Sports & Fitness: Baseball,2026-05-13 22:56:29.795977+00,[]
4c2abf1c-c84c-43f5-a5e0-812161c05060,日本代表を応援します。,I cheer for the Japanese national team.,"[{""word"":""日本代表"",""meaning"":""Japan team"",""furigana"":""にほんだいひょう""},{""word"":""応援"",""meaning"":""cheer"",""furigana"":""おうえん""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
b3445d25-3e62-4988-b5e6-e9ef8e5b8e4b,ワールドカップが楽しみです。,I'm looking forward to the World Cup.,"[{""word"":""楽"",""meaning"":""fun"",""furigana"":""らく""},{""word"":""ワールドカップ"",""meaning"":""World Cup"",""furigana"":""ワールドカップ""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
49ac4645-11c0-48a4-ab36-92a6418f72cf,ゴールが決まりました。,The goal was scored.,"[{""word"":""決"",""meaning"":""decide"",""furigana"":""けつ""},{""word"":""ゴール"",""meaning"":""goal"",""furigana"":""ゴール""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
316dc675-3af4-4b50-8246-38760749852b,週末に練習します。,I practice on weekends.,"[{""word"":""週末"",""meaning"":""weekend"",""furigana"":""しゅうまつ""},{""word"":""練習"",""meaning"":""practice"",""furigana"":""れんしゅう""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
bd41e335-ebb9-4d49-8330-4fd593007d77,審判が厳しいです。,The referee is strict.,"[{""word"":""審判"",""meaning"":""referee"",""furigana"":""しんぱん""},{""word"":""厳"",""meaning"":""strict"",""furigana"":""げん""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
bfd4de86-efa0-429c-9e7d-2fbff1c55cf8,チームが強いです。,The team is strong.,"[{""word"":""強"",""meaning"":""strong"",""furigana"":""きょう""},{""word"":""チーム"",""meaning"":""team"",""furigana"":""チーム""}]",1,N4,Sports & Fitness: Soccer,2026-05-13 22:56:29.795977+00,[]
ca58771a-1843-4978-9c31-21637b4d2441,山に登りました。,I climbed a mountain.,"[{""word"":""山"",""meaning"":""mountain"",""furigana"":""やま""},{""word"":""登"",""meaning"":""climb"",""furigana"":""のぼ""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
b0223c1e-da81-4603-bb9c-39623801abb5,頂上まで二時間かかりました。,It took 2 hours to the top.,"[{""word"":""頂上"",""meaning"":""summit"",""furigana"":""ちょうじょう""},{""word"":""二時間"",""meaning"":""2 hours"",""furigana"":""にじかん""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
d0777e4e-004c-4f7d-8c2b-22d980c93ebb,景色が素晴らしかったです。,The view was wonderful.,"[{""word"":""景色"",""meaning"":""scenery"",""furigana"":""けしき""},{""word"":""素晴"",""meaning"":""wonderful"",""furigana"":""すば""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
f514a5f2-9944-434a-8c67-0fdee92734a9,ハイキングコースを歩きました。,I walked the hiking course.,"[{""word"":""歩"",""meaning"":""walk"",""furigana"":""ほ""},{""word"":""ハイキングコース"",""meaning"":""hiking course"",""furigana"":""ハイキングコース""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
8ae140cc-edbc-47dd-8d2c-d0e18606b421,水筒を持って行きました。,I brought a water bottle.,"[{""word"":""水筒"",""meaning"":""water bottle"",""furigana"":""すいとう""},{""word"":""持"",""meaning"":""hold"",""furigana"":""じ""},{""word"":""行"",""meaning"":""go"",""furigana"":""こう""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
360928c6-51ba-46f7-a369-aae5fb1fbbba,熊が出るかもしれません。,Bears might come out.,"[{""word"":""熊"",""meaning"":""bear"",""furigana"":""くま""},{""word"":""出"",""meaning"":""come out"",""furigana"":""で""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
ed213157-e135-4c1b-8b3a-d1b3e7dac800,足が痛くなりました。,My feet started hurting.,"[{""word"":""足"",""meaning"":""feet"",""furigana"":""あし""},{""word"":""痛"",""meaning"":""hurt"",""furigana"":""つう""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
f1a07575-15bd-476e-af01-da31cca896f1,リュックが重いです。,The backpack is heavy.,"[{""word"":""重"",""meaning"":""heavy"",""furigana"":""じゅう""},{""word"":""リュック"",""meaning"":""backpack"",""furigana"":""リュック""}]",1,N4,Nature & Outdoors: Hiking,2026-05-13 22:56:29.795977+00,[]
4e88f276-8819-40bb-8f36-e45590537e7c,キャンプ場でテントを張りました。,We pitched a tent at the campsite.,"[{""word"":""場"",""meaning"":""place"",""furigana"":""ば""},{""word"":""張"",""meaning"":""stretch"",""furigana"":""ちょう""},{""word"":""キャンプ"",""meaning"":""camp"",""furigana"":""キャンプ""},{""word"":""テント"",""meaning"":""tent"",""furigana"":""テント""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
febbfc61-4194-4edd-ad0f-ca98f75bd16a,バーベキューをしました。,We had a BBQ.,"[{""word"":""バーベキュー"",""meaning"":""BBQ"",""furigana"":""バーベキュー""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
3dfe84b5-69cb-425d-8295-85aed11ffa41,火を起こすのは難しいです。,Starting a fire is hard.,"[{""word"":""火"",""meaning"":""fire"",""furigana"":""ひ""},{""word"":""起"",""meaning"":""start"",""furigana"":""おこり""},{""word"":""難"",""meaning"":""difficult"",""furigana"":""なん""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
b114bd5b-8887-44c9-ba7c-b658096e81b9,星がきれいに見えました。,The stars were beautiful.,"[{""word"":""星"",""meaning"":""star"",""furigana"":""ほし""},{""word"":""見"",""meaning"":""see"",""furigana"":""み""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
ad3570e9-9c4c-45f0-92ee-a730ab08b630,寝袋で寝ました。,I slept in a sleeping bag.,"[{""word"":""寝袋"",""meaning"":""sleeping bag"",""furigana"":""ねぶくろ""},{""word"":""寝"",""meaning"":""sleep"",""furigana"":""ね""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
5dad4128-bece-4212-b4bd-33c7f7037877,虫がたくさんいました。,There were lots of bugs.,"[{""word"":""虫"",""meaning"":""bug"",""furigana"":""むし""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
ad6df39f-5a3d-4658-b1ac-6553bf981105,自然の中は気持ちいいです。,It feels great in nature.,"[{""word"":""自然"",""meaning"":""nature"",""furigana"":""しぜん""},{""word"":""中"",""meaning"":""inside"",""furigana"":""なか""},{""word"":""気持"",""meaning"":""feeling"",""furigana"":""きもち""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
4b5998fd-12db-4002-b849-ace69b02786d,朝ご飯は外で食べました。,We ate breakfast outside.,"[{""word"":""朝"",""meaning"":""morning"",""furigana"":""あさ""},{""word"":""飯"",""meaning"":""meal"",""furigana"":""めし""},{""word"":""外"",""meaning"":""outside"",""furigana"":""そと""},{""word"":""食"",""meaning"":""eat"",""furigana"":""しょく""}]",1,N4,Nature & Outdoors: Camping,2026-05-13 22:56:29.795977+00,[]
911fc7f9-3727-41dd-ba35-d401411d9186,日本人は本音を言わないことが多い。,Japanese people often don't say their true feelings.,"[{""word"":""日本人"",""meaning"":""Japanese"",""reading"":""にほんじん"",""furigana"":""にほんじん""},{""word"":""本音"",""meaning"":""true feelings"",""reading"":""ほんね"",""furigana"":""ほんね""},{""word"":""言"",""meaning"":""say"",""reading"":""い"",""furigana"":""げん""},{""word"":""多"",""meaning"":""often"",""reading"":""おお"",""furigana"":""た""}]",1,N2,Japan Culture: Tatemae & Honne,2026-05-13 22:59:42.728951+00,[]
9b362e94-c660-4f81-9c15-f6211e5b743e,建前と本音の使い分けが難しい。,Switching between tatemae and honne is hard.,"[{""word"":""建前"",""meaning"":""facade"",""reading"":""たてまえ"",""furigana"":""たてまえ""},{""word"":""本音"",""meaning"":""true feelings"",""reading"":""ほんね"",""furigana"":""ほんね""},{""word"":""使"",""meaning"":""use"",""reading"":""つか"",""furigana"":""し""},{""word"":""分"",""meaning"":""divide"",""reading"":""わ"",""furigana"":""ぶん""},{""word"":""難"",""meaning"":""difficult"",""reading"":""むずか"",""furigana"":""なん""}]",1,N1,Japan Culture: Tatemae & Honne,2026-05-13 22:59:42.728951+00,[]
e6616f39-bd53-4f24-adf0-ce63c3df71ca,空気を読むのが疲れる。,Reading the room is exhausting.,"[{""word"":""空気"",""meaning"":""air"",""reading"":""くうき"",""furigana"":""くうき""},{""word"":""読"",""meaning"":""read"",""reading"":""よ""},{""word"":""疲"",""meaning"":""tired"",""reading"":""つか""}]",1,N2,Japan Culture: Tatemae & Honne,2026-05-13 22:59:42.728951+00,[]
6bd414d9-5077-42fe-9579-9b6d101e3666,彼の意見に賛成します。,I agree with his opinion.,"[{""word"":""彼"",""meaning"":""noun"",""furigana"":""かれ""},{""word"":""の"",""meaning"":""possessive"",""furigana"":""の""},{""word"":""意見"",""meaning"":""noun"",""furigana"":""いけん""},{""word"":""に"",""meaning"":""to/at/in"",""furigana"":""に""},{""word"":""賛成"",""meaning"":""noun"",""furigana"":""さんせい""},{""word"":""し"",""meaning"":""verb"",""furigana"":""し""},{""word"":""ます"",""meaning"":""auxiliary verb"",""furigana"":""ます""}]",1,N2,Relationships: Dating,2026-05-14 02:54:54.531826+00,[]
8304035f-b3f8-4f6e-a9b8-4323587afeb2,KYと言われたことがあります。,I've been called KY (can't read the air).,"[{""word"":""言"",""meaning"":""say"",""reading"":""い"",""furigana"":""げん""},{""word"":""ケーワイ"",""meaning"":""KY"",""reading"":""けーわい"",""furigana"":""ケーワイ""}]",1,N2,Japan Culture: Tatemae & Honne,2026-05-13 22:59:42.728951+00,[]
eb1545d9-cdb8-4eeb-8970-2cc81e454bf0,がっこうまでバスで30ぷんかかります。,It takes 30 minutes by bus to school.,"[{""word"":""がっ"",""meaning"":""verb"",""furigana"":""がっ""},{""word"":""こう"",""meaning"":""adverb"",""furigana"":""こう""},{""word"":""まで"",""meaning"":""until"",""furigana"":""まで""},{""word"":""バス"",""meaning"":""noun"",""furigana"":""バス""},{""word"":""で"",""meaning"":""at/by/with"",""furigana"":""で""},{""word"":""30"",""meaning"":""noun"",""furigana"":""30""},{""word"":""ぷんかかります"",""meaning"":""noun"",""furigana"":""ぷんかかります""}]",1,N5,School: General,2026-05-14 02:54:54.531826+00,[]
d65e0f76-0dd1-4e19-937b-cb06bf3244a7,アキバに行ってきました。,I went to Akiba (Akihabara).,"[{""word"":""行"",""meaning"":""go"",""reading"":""い"",""furigana"":""こう""},{""word"":""アキバ"",""meaning"":""Akiba"",""reading"":""あきば"",""furigana"":""アキバ""}]",1,N3,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
b09a292d-63fe-4350-83e0-86f23344469a,コミケに毎年参加しています。,I attend Comiket every year.,"[{""word"":""毎年"",""meaning"":""every year"",""reading"":""まいとし"",""furigana"":""まいとし""},{""word"":""参加"",""meaning"":""participate"",""reading"":""さんか"",""furigana"":""さんか""},{""word"":""コミケ"",""meaning"":""Comiket"",""reading"":""こみけ"",""furigana"":""コミケ""}]",1,N2,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
c92ccf65-7057-4f46-9596-ef33a535d926,推し活にお金を使いすぎた。,I spent too much on supporting my fave.,"[{""word"":""推"",""meaning"":""fave"",""reading"":""お""},{""word"":""活"",""meaning"":""activity"",""reading"":""かつ"",""furigana"":""かつ""},{""word"":""金"",""meaning"":""money"",""reading"":""かね"",""furigana"":""かね""},{""word"":""使"",""meaning"":""use"",""reading"":""つか"",""furigana"":""し""}]",1,N2,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
96e0d56c-3930-44cf-b07b-3e141d3915e2,メイド喫茶に初めて行った。,I went to a maid café for the first time.,"[{""word"":""初"",""meaning"":""first"",""reading"":""はじ"",""furigana"":""はつ""},{""word"":""行"",""meaning"":""go"",""reading"":""い"",""furigana"":""こう""},{""word"":""メイド"",""meaning"":""maid"",""reading"":""めいど"",""furigana"":""メイド""},{""word"":""喫茶"",""meaning"":""café"",""reading"":""きっさ"",""furigana"":""きっさ""}]",1,N3,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
9d359fcb-761c-425a-af79-f3592105471f,同人誌即売会に出店します。,I'm setting up at a doujinshi market.,"[{""word"":""同人誌"",""meaning"":""doujinshi"",""reading"":""どうじんし"",""furigana"":""どうじんし""},{""word"":""即売会"",""meaning"":""spot-sale event"",""reading"":""そくばいかい"",""furigana"":""そくばいかい""},{""word"":""出店"",""meaning"":""set up shop"",""reading"":""しゅってん"",""furigana"":""しゅってん""}]",1,N1,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
e4896233-faef-4f74-bdf7-e560ea094b7c,リアイベに参戦してきた。,I went to a real-life event.,"[{""word"":""参戦"",""meaning"":""participate"",""reading"":""さんせん"",""furigana"":""さんせん""},{""word"":""リアイベ"",""meaning"":""real-life event"",""reading"":""りあいべ""}]",1,N2,Japan Culture: Otaku Culture,2026-05-13 22:59:42.728951+00,[]
d5c453ee-1257-4d69-a570-355bfb512136,わたしはあしたがっこうへいきません。,I will not go to school tomorrow.,"[{""word"":""わたし"",""meaning"":""noun"",""furigana"":""わたし""},{""word"":""は"",""meaning"":""topic marker"",""furigana"":""は""},{""word"":""あした"",""meaning"":""noun"",""furigana"":""あした""},{""word"":""がっ"",""meaning"":""verb"",""furigana"":""がっ""},{""word"":""こう"",""meaning"":""adverb"",""furigana"":""こう""},{""word"":""へ"",""meaning"":""to/towards"",""furigana"":""へ""},{""word"":""いき"",""meaning"":""verb"",""furigana"":""いき""},{""word"":""ませ"",""meaning"":""auxiliary verb"",""furigana"":""ませ""},{""word"":""ん"",""meaning"":""auxiliary verb"",""furigana"":""ん""}]",1,N5,School: General,2026-05-14 02:54:54.531826+00,[]
e3efb9a3-9691-4169-a08f-3bccb59b87c9,ぴえん超えてぱおん。,Beyond crying — wailing (Gen Z slang).,"[{""word"":""超"",""meaning"":""exceed"",""reading"":""こ"",""furigana"":""ちょう""}]",1,N3,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
79d7db9f-bf49-4a85-b607-2c20ef6196ca,それな、わかる。,"That, I get it.",[],1,N5,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
bb77286d-341f-4a67-b11d-e5d02d50d10f,だるい、なんもしたくない。,"Tired, don't want to do anything.",[],1,N4,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
7b2c809f-ec0a-401b-ad8a-2464ff286d1c,Z世代の感覚が分からない。,I don't understand Gen Z's sensibility.,"[{""word"":""世代"",""meaning"":""generation"",""reading"":""せだい"",""furigana"":""せだい""},{""word"":""感覚"",""meaning"":""sensibility"",""reading"":""かんかく"",""furigana"":""かんかく""},{""word"":""分"",""meaning"":""understand"",""reading"":""わ"",""furigana"":""ぶん""},{""word"":""ゼット"",""meaning"":""Z"",""reading"":""ぜっと"",""furigana"":""ゼット""}]",1,N2,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
87ca573c-f90d-4e91-9b57-4403b55efcee,敬語が苦手です。,I'm bad with keigo.,"[{""word"":""敬語"",""meaning"":""keigo"",""reading"":""けいご"",""furigana"":""けいご""},{""word"":""苦手"",""meaning"":""bad with"",""reading"":""にがて"",""furigana"":""にがて""}]",1,N3,Japan Culture: Honorifics & Formality,2026-05-13 22:59:42.728951+00,[]
c073cc2a-7d04-46e4-af1c-7bbee0a4749c,バイト敬語が広まっている。,Part-timer's broken keigo is spreading.,"[{""word"":""敬語"",""meaning"":""keigo"",""reading"":""けいご"",""furigana"":""けいご""},{""word"":""広"",""meaning"":""spread"",""reading"":""ひろ""}]",1,N1,Japan Culture: Honorifics & Formality,2026-05-13 22:59:42.728951+00,[]
8e1053da-4075-4a0b-8bed-4ede876466f2,ご苦労様は目下の人に使う言葉だ。,'Gokurosama' is for subordinates.,"[{""word"":""苦労様"",""meaning"":""thanks for the work"",""reading"":""くろうさま""},{""word"":""目下"",""meaning"":""subordinate"",""reading"":""めした"",""furigana"":""もっか""},{""word"":""人"",""meaning"":""person"",""reading"":""ひと"",""furigana"":""ひと""},{""word"":""使"",""meaning"":""use"",""reading"":""つか"",""furigana"":""し""},{""word"":""言葉"",""meaning"":""word"",""reading"":""ことば"",""furigana"":""ことば""}]",1,N1,Japan Culture: Honorifics & Formality,2026-05-13 22:59:42.728951+00,[]
6d16f679-0153-49a3-a6c6-74458989636e,お盆に実家に帰ります。,I'm going home for Obon.,"[{""word"":""盆"",""meaning"":""Obon"",""reading"":""ぼん"",""furigana"":""ぼん""},{""word"":""実家"",""meaning"":""family home"",""reading"":""じっか"",""furigana"":""じっか""},{""word"":""帰"",""meaning"":""return"",""reading"":""かえ""}]",1,N3,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
7ba56dbb-1053-46de-8aa3-38737f377219,七夕に短冊に願い事を書いた。,On Tanabata I wrote a wish on a strip of paper.,"[{""word"":""七夕"",""meaning"":""Tanabata"",""reading"":""たなばた"",""furigana"":""たなばた""},{""word"":""短冊"",""meaning"":""paper strip"",""reading"":""たんざく"",""furigana"":""たんざく""},{""word"":""願"",""meaning"":""wish"",""reading"":""ねが"",""furigana"":""がん""},{""word"":""事"",""meaning"":""thing"",""reading"":""ごと"",""furigana"":""こと""},{""word"":""書"",""meaning"":""write"",""reading"":""か"",""furigana"":""しょ""}]",1,N2,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
8d9e59ec-147b-47cb-bc74-40171f52e3b4,十五夜にお月見をします。,We do moon-viewing on Jugoya.,"[{""word"":""十五夜"",""meaning"":""15th night"",""reading"":""じゅうごや"",""furigana"":""じゅうごや""},{""word"":""月見"",""meaning"":""moon-viewing"",""reading"":""つきみ"",""furigana"":""つきみ""}]",1,N3,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
51e05831-e7f7-4350-8218-90372ff5347f,親ガチャって言葉、考えさせられる。,The term 'parent gacha' makes you think.,"[{""word"":""親"",""meaning"":""pro- (e.g. pro-American)"",""furigana"":""おや""},{""word"":""ガチャ"",""meaning"":""*"",""furigana"":""ガチャ""},{""word"":""って"",""meaning"":""quotation/hearsay"",""furigana"":""って""},{""word"":""言葉"",""meaning"":""word"",""furigana"":""ことば""},{""word"":""考え"",""meaning"":""wish"",""furigana"":""かんがえ""},{""word"":""させ"",""meaning"":""to make (someone do)"",""furigana"":""させ""},{""word"":""られる"",""meaning"":""passive/potential"",""furigana"":""られる""}]",1,N2,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
34586980-8b66-4b9a-9e0d-212aa5e84062,謙譲語と尊敬語を混同してしまう。,I confuse humble and respectful forms.,"[{""word"":""謙譲"",""meaning"":""modesty"",""furigana"":""けんじょう""},{""word"":""語"",""meaning"":""speech"",""furigana"":""ご""},{""word"":""と"",""meaning"":""and/with"",""furigana"":""と""},{""word"":""尊敬"",""meaning"":""respect"",""furigana"":""そんけい""},{""word"":""語"",""meaning"":""speech"",""furigana"":""ご""},{""word"":""を"",""meaning"":""object marker"",""furigana"":""を""},{""word"":""混同"",""meaning"":""confusion"",""furigana"":""こんどう""},{""word"":""し"",""meaning"":""and (listing reasons)"",""furigana"":""し""},{""word"":""て"",""meaning"":""te-form connector"",""furigana"":""て""},{""word"":""しまう"",""meaning"":""to end up (doing)"",""furigana"":""しまう""}]",1,N1,Japan Culture: Honorifics & Formality,2026-05-13 22:59:42.728951+00,[]
3bdcb5f9-a1c4-464c-9a01-94658e2e2d79,お正月にお年玉をもらった。,I got otoshidama (New Year money) at New Year.,"[{""word"":""お正月"",""meaning"":""New Year's"",""furigana"":""おしょうがつ""},{""word"":""に"",""meaning"":""to/at/in"",""furigana"":""に""},{""word"":""お年玉"",""meaning"":""New Year's money gift"",""furigana"":""おとしだま""},{""word"":""を"",""meaning"":""object marker"",""furigana"":""を""},{""word"":""もらっ"",""meaning"":""received"",""furigana"":""もらっ""},{""word"":""た"",""meaning"":""past tense"",""furigana"":""た""}]",1,N4,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
59d5edbd-1e47-413c-8ceb-76d9d531fbad,お墓参りに行ってきました。,I went to visit the family grave.,"[{""word"":""お"",""meaning"":""oh! (expression of slight surprise)"",""furigana"":""お""},{""word"":""墓参り"",""meaning"":""grave visit"",""furigana"":""はかまいり""},{""word"":""に"",""meaning"":""to/at/in"",""furigana"":""に""},{""word"":""行っ"",""meaning"":""went"",""furigana"":""いっ""},{""word"":""て"",""meaning"":""te-form connector"",""furigana"":""て""},{""word"":""き"",""meaning"":""did"",""furigana"":""き""},{""word"":""まし"",""meaning"":""polite past stem"",""furigana"":""まし""},{""word"":""た"",""meaning"":""past tense"",""furigana"":""た""}]",1,N3,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
22a46022-4dac-48e0-a335-ff3db58f523d,マジでヤバいって。,"Seriously, it's crazy.","[{""word"":""マジ"",""meaning"":""seriously"",""furigana"":""マジ""},{""word"":""で"",""meaning"":""at/by/with"",""furigana"":""で""},{""word"":""ヤバ"",""meaning"":""*"",""furigana"":""やば""},{""word"":""いっ"",""meaning"":""to say"",""furigana"":""いっ""},{""word"":""て"",""meaning"":""te-form connector"",""furigana"":""て""}]",1,N4,Japan Culture: Generational Slang,2026-05-13 22:59:42.728951+00,[]
9881ef52-1cd5-44a9-9a7c-df5a6e77d279,成人式の振袖が高くて困る。,Coming-of-age furisode kimonos are expensively troubling.,"[{""word"":""成人式"",""meaning"":""coming-of-age ceremony"",""reading"":""せいじんしき"",""furigana"":""せいじんしき""},{""word"":""振袖"",""meaning"":""long-sleeved kimono"",""reading"":""ふりそで"",""furigana"":""ふりそで""},{""word"":""高"",""meaning"":""expensive"",""reading"":""たか"",""furigana"":""こう""},{""word"":""困"",""meaning"":""stuck"",""reading"":""こま""}]",1,N2,Japan Culture: Seasonal Traditions,2026-05-13 22:59:42.728951+00,[]
d46e9a13-d0a3-43d1-bad2-f1f30070f4df,関西弁が好きです。,I like the Kansai dialect.,"[{""word"":""関西弁"",""meaning"":""Kansai dialect"",""reading"":""かんさいべん"",""furigana"":""かんさいべん""},{""word"":""好"",""meaning"":""like"",""reading"":""す"",""furigana"":""こう""}]",1,N3,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
26363da0-f3b5-45dd-8058-cc3733c0d1d8,熱心に勉強しています。,I am studying enthusiastically.,"[{""word"":""熱心"",""meaning"":""noun"",""furigana"":""ねっしん""},{""word"":""に"",""meaning"":""to/at/in"",""furigana"":""に""},{""word"":""勉強"",""meaning"":""noun"",""furigana"":""べんきょう""},{""word"":""し"",""meaning"":""verb"",""furigana"":""し""},{""word"":""て"",""meaning"":""particle"",""furigana"":""て""},{""word"":""い"",""meaning"":""verb"",""furigana"":""い""},{""word"":""ます"",""meaning"":""auxiliary verb"",""furigana"":""ます""}]",1,N3,School: General,2026-05-14 02:54:54.531826+00,[]
ba72c794-3f2a-4f95-994c-5ecfc54b4d73,大阪のおばちゃんは元気だ。,Osaka aunties are full of energy.,"[{""word"":""大阪"",""meaning"":""Osaka"",""reading"":""おおさか"",""furigana"":""おおさか""},{""word"":""元気"",""meaning"":""energetic"",""reading"":""げんき"",""furigana"":""げんき""}]",1,N3,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
b506dd86-caf5-4e9c-83ad-efbffb9f4af4,方言が可愛いと言われた。,I was told my dialect is cute.,"[{""word"":""方言"",""meaning"":""dialect"",""reading"":""ほうげん"",""furigana"":""ほうげん""},{""word"":""可愛"",""meaning"":""cute"",""reading"":""かわい""},{""word"":""言"",""meaning"":""say"",""reading"":""い"",""furigana"":""げん""}]",1,N3,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
b51f1f42-74f4-49cb-ba94-3b2a2393a878,沖縄の文化は本州とかなり違う。,Okinawan culture is quite different from the mainland.,"[{""word"":""沖縄"",""meaning"":""Okinawa"",""reading"":""おきなわ"",""furigana"":""おきなわ""},{""word"":""文化"",""meaning"":""culture"",""reading"":""ぶんか"",""furigana"":""ぶんか""},{""word"":""本州"",""meaning"":""main island"",""reading"":""ほんしゅう"",""furigana"":""ほんしゅう""},{""word"":""違"",""meaning"":""different"",""reading"":""ちが""}]",1,N2,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
a89d5963-256a-4535-9e74-4afb1954cdaa,地方によってうどんの味が違う。,Udon taste differs by region.,"[{""word"":""地方"",""meaning"":""region"",""reading"":""ちほう"",""furigana"":""ちほう""},{""word"":""味"",""meaning"":""taste"",""reading"":""あじ"",""furigana"":""あじ""},{""word"":""違"",""meaning"":""different"",""reading"":""ちが""}]",1,N3,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
f2aa38b9-4c9f-4810-b069-77672372267d,名古屋の喫茶店文化は独特だ。,Nagoya's café culture is unique.,"[{""word"":""名古屋"",""meaning"":""Nagoya"",""reading"":""なごや"",""furigana"":""なごや""},{""word"":""喫茶店"",""meaning"":""café"",""reading"":""きっさてん"",""furigana"":""きっさてん""},{""word"":""文化"",""meaning"":""culture"",""reading"":""ぶんか"",""furigana"":""ぶんか""},{""word"":""独特"",""meaning"":""unique"",""reading"":""どくとく"",""furigana"":""どくとく""}]",1,N2,Japan Culture: Regional Differences,2026-05-13 22:59:42.728951+00,[]
7b4bcc64-3166-4c01-a13e-1db45d11e396,ジャニーズが解体されたのは衝撃だった。,The dissolution of Johnny's was shocking.,"[{""word"":""解体"",""meaning"":""dissolution"",""reading"":""かいたい"",""furigana"":""かいたい""},{""word"":""衝撃"",""meaning"":""shock"",""reading"":""しょうげき"",""furigana"":""しょうげき""},{""word"":""ジャニーズ"",""meaning"":""Johnny's"",""reading"":""じゃにーず"",""furigana"":""ジャニーズ""}]",1,N1,Japan Culture: Pop Culture,2026-05-13 22:59:42.728951+00,[]
